bucket,paper_folder,title,authors,arxiv_id,date_published,s3_uri,error
new-lwfa-not-sim-1,kb-data/output/Efficient_injection_of_radiation-pressure-accelerated_sub-relativistic_protons_into_laser_wakefield_acceleration_based_on_10_PW_lasers,Efficient injection of radiation-pressure-accelerated sub-relativistic protons into laser wakefield acceleration based on 10 PW lasers,"M. Liu, 1, 2 S. M. Weng, 1, 2, a) H. C. Wang, 1, 2 M. Chen, 1, 2 Q. Zhao, 1, 2 Z. M. Sheng, 1, 2, 3, b) M. Q. He, 4 Y. T. Li, 2, 5, 6 and J. Zhang 1, 2; Key Laboratory for Laser Plasmas (MoE), School of Physics and Astronomy, Shanghai Jiao Tong University, Shanghai 200240, China; 2) Collaborative Innovation Center of IFSA, Shanghai Jiao Tong University, Shanghai 200240, China",,,s3://new-lwfa-not-sim-1/kb-data/output/Efficient_injection_of_radiation-pressure-accelerated_sub-relativistic_protons_into_laser_wakefield_acceleration_based_on_10_PW_lasers/structured.json,
new-lwfa-not-sim-1,kb-data/output/Electromagnetic_radiation_from_a_laser_wakefield_accelerator,Electromagnetic_radiation_from_a_laser_wakefield_accelerator,,,,s3://new-lwfa-not-sim-1/kb-data/output/Electromagnetic_radiation_from_a_laser_wakefield_accelerator/structured.json,
new-lwfa-not-sim-1,kb-data/output/Electron_self-injection_threshold_for_the_tandem-pulse_laser_wakefield_accelerator,Electron self-injection threshold for the tandem-pulse laser wakefield accelerator,"Zahra M. Chitgar, 1, a) Paul Gibbon, 1, 2 Jürgen Böker, 3 Andreas Lehrach, 3, 4 and Markus Büscher 5, 6; 1) Institute for Advanced Simulation, Jülich Supercomputing Centre, Forschungszentrum Jülich, D-52425 Jülich, Germany; Centre for Mathematical Plasma Astrophysics, Katholieke Universiteit Leuven, 3000 Leuven, Belgium",1611.09543,,s3://new-lwfa-not-sim-1/kb-data/output/Electron_self-injection_threshold_for_the_tandem-pulse_laser_wakefield_accelerator/structured.json,
new-lwfa-not-sim-1,kb-data/output/Energy_Bunching_from_Sub-Cycle_Ionization_Injection_in_Laser_Wakefield_Acceleration,Energy Bunching from Sub-Cycle Ionization Injection in Laser Wakefield Acceleration,"A. Angella, ∗ E. L¨ ofquist, C. Gustafsson, V. Poulain,; C. Guo, A. Persson, P. Eng-Johnsson, C.-G. Wahlstr¨ om, and O. Lundh; Department of Physics, Lund University, P.O. Box 118, SE-22100 Lund, Sweden",2019.0318,"August 14, 2025",s3://new-lwfa-not-sim-1/kb-data/output/Energy_Bunching_from_Sub-Cycle_Ionization_Injection_in_Laser_Wakefield_Acceleration/structured.json,
new-lwfa-not-sim-1,kb-data/output/Energy_limitation_of_laser-plasma_electron_accelerators,Energy limitation of laser-plasma electron accelerators,"D.E. Cardenas, 1, 2 S. Chou, 1, 2 J. Xu, 1, 3 L. Hofmann, 1, 2 A. Buck, 1, 2; K. Schmid, 1, 2 C.M.S. Sears, 1, 2 D.E. Rivas, 1, 2 B. Shen, 3 and L. Veisz 1; 1 Max-Planck-Institut f¨ ur Quantenoptik, Hans-Kopfermann Strasse 1, 85748, Garching, Germany",,"November 15, 2021",s3://new-lwfa-not-sim-1/kb-data/output/Energy_limitation_of_laser-plasma_electron_accelerators/structured.json,
new-lwfa-not-sim-1,kb-data/output/Enhanced_laser-driven_electron_beam_acceleration_due_to_ionization-induced_injection,Enhanced laser-driven electron beam acceleration due to ionization-induced injection,", Thomas Sokollik, Ming Zeng,; Song Li, Nasr A. M. Hafz  , Mohammed Mirzaie *** Min Chen, Zhengming Sheng, and Jie Zhang ; Key Laboratory for Laser Plasmas (Ministry of Education) and Department of Physics and Astronomy, Shanghai Jiao Tong University, Shanghai 200240, China Corresponding authors:  nasr@sjtu.edu.cn, and  jzhang1@sjtu.edu.cn",,,s3://new-lwfa-not-sim-1/kb-data/output/Enhanced_laser-driven_electron_beam_acceleration_due_to_ionization-induced_injection/structured.json,
new-lwfa-not-sim-1,kb-data/output/Experimental_characterisation_of_a_single-shot_spectrometer_for_high-flux_GeV-scale_gamma-ray_beams,"Experimental characterisation of a single-shot spectrometer for high-flux, GeV-scale gamma-ray beams","Experimental characterisation of a single-shot spectrometer for high-flux, GeV-scale gamma-ray beams; N. Cavanagh, 1 K. Fleck, 1 M.J.V. Streeter, 1 E. Gerstmayr, 1 L.T. Dickson, 2; C. Ballage, 2 R. Cadas, 2 L. Calvin, 1 S. Dobosz Dufrénoy, 3 I. Moulanier, 2",2308.00515,,s3://new-lwfa-not-sim-1/kb-data/output/Experimental_characterisation_of_a_single-shot_spectrometer_for_high-flux_GeV-scale_gamma-ray_beams/structured.json,
new-lwfa-not-sim-1,kb-data/output/Experimental_demonstration_of_mice_tumor_control_with_a_laser-accelerated_high-energy_electron_radiotherapy_prototype,Experimental demonstration of mice tumor control with a laser-accelerated high-energy electron radiotherapy prototype,"Zhiyuan Guo a , 1 Shuang Liu a , 1 Bing Zhou a , 1, 2 Junqi Liu a , 3 Haiyang Wang a , 3 Yang Wan, 2,4, † Yifei Pi, 3 Xiaoyan Wang, 3 Yingyi Mo, 3 Bo Guo, 5 Jianfei Hua, 1 and Wei Lu 1, ‡; 1 Department of Engineering Physics, Tsinghua University, Beijing 100084, China 2 School of Physics, Zhengzhou University, Zhengzhou, 450001, China 3 Department of Radiation Oncology, The First Affiliated Hospital of Zhengzhou University, Zhengzhou 450052, China 4 Beijing Academy of Artificial Intelligence, Beijing 100084, China 5; Beijing Academy of Quantum Information Sciences, Beijing 100193, China",,,s3://new-lwfa-not-sim-1/kb-data/output/Experimental_demonstration_of_mice_tumor_control_with_a_laser-accelerated_high-energy_electron_radiotherapy_prototype/structured.json,
new-lwfa-not-sim-1,kb-data/output/Experimental_evidence_of_radiation_reaction_in_the_collision_of_a_high-intensity_laser_pulse_with_a_laser-wakefield_accelerated_electron_beam,Experimental evidence of radiation reaction in the collision of a high-intensity laser pulse with a laser-wakefield accelerated electron beam,"J. M. Cole, 1, ∗ K. T. Behm, 2 E. Gerstmayr, 1 T. G. Blackburn, 3 J. C. Wood, 1 C. D. Baird, 4; M. J. Duff, 5 C. Harvey, 3 A. Ilderton, 3, 6 A. S. Joglekar, 7 K. Krushelnick, 2 S. Kuschel, 8 M. Marklund, 3; P. McKenna, 5 C. D. Murphy, 4 K. Poder, 1 C. P. Ridgers, 4 G. M. Samarin, 9 G. Sarri, 9 D. R. Symes, 10",,"January 8, 2018",s3://new-lwfa-not-sim-1/kb-data/output/Experimental_evidence_of_radiation_reaction_in_the_collision_of_a_high-intensity_laser_pulse_with_a_laser-wakefield_accelerated_electron_beam/structured.json,
new-lwfa-not-sim-1,kb-data/output/Extended_X-ray_absorption_spectroscopy_using_an_ultrashort_pulse_laboratory-scale_laser-plasma_accelerator,Extended X-ray absorption spectroscopy using an ultrashort pulse laboratory-scale laser-plasma accelerator,"1 1 1 1,2; Brendan Kettle* , Cary Colgan , Eva E. Los , Elias Gerstmayr , Matthew J. V. Streeter 2 , Felicie Albert 3 , Sam Astbury 4 , Rory A. Baggott 1 , Niall Cavanagh 2 , Kateˇ rina Falk 5,6,7 , Timothy I. Hyde 8 , Olle Lundh 9 , Rajeev P. Pattathil 4 , Dave Riley 2 , Steven J. Rose 1 , Gianluca Sarri 2 , Chris Spindloe 4 , Kristoffer Svendsen 9 , Dan R. Symes 4 , Michal ˇ Sm´ ıd 5 , Alec G. R. Thomas 10 , Chris Thornton 4 , Robbie Watt 1,11 , and Stuart; 8 Johnson Matthey Technology Centre, Blount's Court, Sonning Common, Reading, RG4 9NH, United Kingdom 9 Department of Physics, Lund University, P.O. Box 118, S-22100, Lund, Sweden",2211.07963,,s3://new-lwfa-not-sim-1/kb-data/output/Extended_X-ray_absorption_spectroscopy_using_an_ultrashort_pulse_laboratory-scale_laser-plasma_accelerator/structured.json,
new-lwfa-not-sim-1,kb-data/output/Far-field_constant-gradient_laser_accelerator_of_electrons_in_an_ion_channel,Far-field constant-gradient laser accelerator of electrons in an ion channel,"Vladimir Khudik, Xi Zhang, and Gennady Shvets The University of Texas at Austin, Austin, Texas 78712, USA",1404.7373,,s3://new-lwfa-not-sim-1/kb-data/output/Far-field_constant-gradient_laser_accelerator_of_electrons_in_an_ion_channel/structured.json,
new-lwfa-not-sim-1,kb-data/output/Femtosecond_electron_and_x-ray_source_based_on_laser_wakefield_accelerator,Femtosecond electron and x-ray source based on laser wakefield accelerator,"Dmitri A. Oulianov a , Yuelin Li b , Robert A. Crowell a , Ilya A. Shkrob a , David J. Gosztola a , Oleg J. Korovyanko a , Roberto C. Rey-de-Castro a a Chemistry Division, Argonne National Laboratory, Argonne, IL 60439 b Accelerator Systems Division, Argonne National Laboratory, Argonne, IL 60439; Keywords: Femtosecond x-ray generation, Thomson scattering, laser wakefield electron acceleration, ultrafast x-ray absorption spectroscopy, ultrafast pulse radiolysis, terawatt lasers.",,,s3://new-lwfa-not-sim-1/kb-data/output/Femtosecond_electron_and_x-ray_source_based_on_laser_wakefield_accelerator/structured.json,
new-lwfa-not-sim-1,kb-data/output/First_direct_observation_of_a_wakefield_generated_with_structured_light,First Direct Observation of a Wakefield Generated with Structured Light,"Aaron Liberman 1,3,* , Anton Golovanov 1,3 , Slava Smartsev 1 , Sheroy Tata 1 , Igor A. Andriyash 2 , Salome Benracassa 1 , Eitan Y. Levine 1 , Eyal Kroupp 1 , Victor Malka 1; 1 Department of Physics of Complex Systems, Weizmann Institute of Science, Rehovot 7610001, Israel.; 2 Laboratoire d'Optique Appliqu´ ee, ENSTA Paris, CNRS, Ecole polytechnique, Institut Polytechnique de Paris, 828 Bd des Mar´ echaux, 91762 Palaiseau, France.",2403.12191,,s3://new-lwfa-not-sim-1/kb-data/output/First_direct_observation_of_a_wakefield_generated_with_structured_light/structured.json,
new-lwfa-not-sim-1,kb-data/output/Generating_1040MeV_high_quality_monoenergetic_electron_beams_using_a_5TW_60fs_laser_at_Tsinghua_University,Generating 10 ∼ 40MeV high quality monoenergetic electron beams using a 5TW 60fs laser at Tsinghua University ∗,"J. F. Hua, † L. X. Yan, C. H. Pai, C. J. Zhang, F. Li, Y. Wan, Y. P. Wu, X. L. Xu, Y. C. Du, W. H. Huang, H. B. Chen, C. X. Tang, and W. Lu; Department of Engineering Physics,; Tsinghua University, Beijing 100084, China",,"February 14, 2014",s3://new-lwfa-not-sim-1/kb-data/output/Generating_1040MeV_high_quality_monoenergetic_electron_beams_using_a_5TW_60fs_laser_at_Tsinghua_University/structured.json,
new-lwfa-not-sim-1,kb-data/output/Generating_sub-TeV_quasi-monoenergetic_proton_beam_by_an_ultra-relativistically_intense_laser_in_the_snowplow_regime,Generating sub-TeV quasi-monoenergetic proton beam by an ultra-relativistically intense laser in the snowplow regime,"F.L.Zheng, 1, 2 H.Y.Wang, 1 X.Q.Yan, 1, 3, ∗ J.E.Chen, 1 Y.R.Lu, 1 Z.Y.Guo, 1 T.Tajima, 4 and X.T.He 1, †; 1 Center for Applied Physics and Technology, State Key Laboratory of; Nuclear Physics and Technology,Peking University, Beijing 100871, China",,"March 2, 2022",s3://new-lwfa-not-sim-1/kb-data/output/Generating_sub-TeV_quasi-monoenergetic_proton_beam_by_an_ultra-relativistically_intense_laser_in_the_snowplow_regime/structured.json,
new-lwfa-not-sim-1,kb-data/output/Generation_and_characterization_of_coherent_terahertz_radiation_from_100-TW_laser-wakefield_acceleration,Generation and characterization of coherent terahertz radiation from 100-TW laser-wakefield acceleration,"Taegyu Pak 1,2,3 , Dae Hee Wi 1,2 , Sang Beom Kim 1,2 , Jaewon Lim 1,2 , Jae Hee Sung 1,4 , Seong Ku Lee 1,4 , and Ki-Yong Kim 1,2,5 †; 1 Center for Relativistic Laser Science, Institute for Basic Science, Gwangju 61005, Korea Department of Physics and Photon Science, Gwangju Institute of Science and Technology,; 2 Gwangju 61005, Korea",,,s3://new-lwfa-not-sim-1/kb-data/output/Generation_and_characterization_of_coherent_terahertz_radiation_from_100-TW_laser-wakefield_acceleration/structured.json,
new-lwfa-not-sim-1,kb-data/output/Generation_of_electron_beams_from_a_laser-based_advanced_accelerator_at_Shanghai_Jiao_Tong_University,Abstract,"Ahmed M. M. Elsied, Nasr A. M. Hafz, a) Song Li, Mohammad Mirzaie, Thomas Sokollik,; Key Laboratory for Laser Plasmas (MOE) and Department of Physics & Astronomy,; Shanghai Jiao Tong University, Shanghai 200240, China.",,,s3://new-lwfa-not-sim-1/kb-data/output/Generation_of_electron_beams_from_a_laser-based_advanced_accelerator_at_Shanghai_Jiao_Tong_University/structured.json,
new-lwfa-not-sim-1,kb-data/output/Generation_of_stable_ultra-relativistic_attosecond_electron_bunches_via_the_laser_wakefield_acceleration_mechanism,Generation of stable ultra-relativistic attosecond electron bunches via the laser wakefield acceleration mechanism,"M.J.H. Luttikhof, ∗ A.G. Khachatryan, F.A. van Goor, and K.-J. Boller; Faculty of Science and Technology and MESA+ Institute,; University of Twente, P.O. Box 217, 7500 AE Enschede, The Netherlands",,"July 17, 2021",s3://new-lwfa-not-sim-1/kb-data/output/Generation_of_stable_ultra-relativistic_attosecond_electron_bunches_via_the_laser_wakefield_acceleration_mechanism/structured.json,
new-lwfa-not-sim-1,kb-data/output/Guided_mode_evolution_and_ionization_injection_in_meter-scale_multi-GeV_laser_wakefield_accelerators,Guided mode evolution and ionization injection in meter-scale multi-GeV laser wakefield accelerators,"J.E. Shrock 1 , E. Rockafellow 1 , B. Miao 1 , M. Le 1 , R.C. Hollinger 2 , S. Wang 2 , A.J. Gonsalves 3 , A. Picksley 3 , J.J. Rocca 2,4 , and H.M. Milchberg 1,5; In  this  paper,  we  present  experiments  and  simulations  demonstrating  that  laser  intensity oscillations from a general mode beating effect -active whether or not the injected laser is linearly",,,s3://new-lwfa-not-sim-1/kb-data/output/Guided_mode_evolution_and_ionization_injection_in_meter-scale_multi-GeV_laser_wakefield_accelerators/structured.json,
new-lwfa-not-sim-1,kb-data/output/Hard_X-rays_from_laser-wakefield_accelerators_in_density_tailored_plasmas,Hard X-rays from laser-wakefield accelerators in density tailored plasmas,"1, 2 3 4 4; Michaela Kozlova, Igor Andriyash, Julien Gautier, Stephane Sebban, Slava Smartsev, 3 Noemie Jourdain, 5 Uddhab Chulagain, 5 Yasmina Azamoum, 4 Amar Tafzi, 4 Jean-Philippe Goddet, 4 Cedric Thaury, 4 Antoine Rousse, 4 and Kim Ta Phuoc 4, ∗; 1 ELI Beamlines, Institute of Physics CAS, Prague, 182 21, Czech Republic 2 Institute of Plasma Physics, CAS, v.v.i., Za Slovankou 3, 182 21 Prague 8, Czech Republic 3 Department of Physics of Complex Systems, Weizmann Institute of Science, Rehovot 7610001, Israel 4 Laboratoire d'Optique Appliqu´ ee, ENSTA, CNRS UMR7639, Ecole Polytechnique, Chemin de la Huni` ere,91761 Palaiseau, France. 5 ELI Beamlines, Dolni Brezani, Czech Republic",,"September 17, 2019",s3://new-lwfa-not-sim-1/kb-data/output/Hard_X-rays_from_laser-wakefield_accelerators_in_density_tailored_plasmas/structured.json,
new-lwfa-not-sim-1,kb-data/output/High-charge_10_GeV_electron_acceleration_in_a_10_cm_nanoparticle-assisted_hybrid_wakefield_accelerator,Acceleration  of  a  high-charge  electron  bunch  to  10  GeV  in  a  10  cm nanoparticle-assisted wakefield accelerator,"1. University of Texas at Austin, Austin, Texas, 78712, USA; 2. Tau Systems Inc., Austin, Texas, 78701, USA; 3. Lawrence Livermore National Laboratory, Livermore, California, 94550, USA",2005.1727,,s3://new-lwfa-not-sim-1/kb-data/output/High-charge_10_GeV_electron_acceleration_in_a_10_cm_nanoparticle-assisted_hybrid_wakefield_accelerator/structured.json,
new-lwfa-not-sim-1,kb-data/output/High-repetition-rate_all-reflective_optical_guiding_and_electron_acceleration_in_helium_using_an_off-axis_axicon,"High-repetition-rate, all-reflective optical guiding and electron acceleration in helium using an o ff -axis axicon","December 5, 2025; High-repetition-rate, all-reflective optical guiding and electron acceleration in helium using an o ff -axis axicon; Jiˇ r´ ı ˇ Siˇ sma 1,2 , Michal Nevrkla 1,2 , Filip Vitha 1,2 , Sebastian Lorenz 1 , Illia Zymak 1 , Alˇ zbˇ eta ˇ Sp´ adov´ a 1,2 , Andrea",,"December 5, 2025",s3://new-lwfa-not-sim-1/kb-data/output/High-repetition-rate_all-reflective_optical_guiding_and_electron_acceleration_in_helium_using_an_off-axis_axicon/structured.json,
new-lwfa-not-sim-1,kb-data/output/High-throughput_injection-acceleration_of_electron_bunches_from_a_linear_accelerator_to_a_laser_wakefield_accelerator,High-throughput injection-acceleration of electron bunches from a linear accelerator to a laser wakefield accelerator,"Yipeng Wu,; Yu Fang,; 1,2",1308.1145,,s3://new-lwfa-not-sim-1/kb-data/output/High-throughput_injection-acceleration_of_electron_bunches_from_a_linear_accelerator_to_a_laser_wakefield_accelerator/structured.json,
new-lwfa-not-sim-1,kb-data/output/High_brightness_multi-MeV_photon_source_driven_by_a_petawatt-scale_laser_wakefield_accelerator,High brightness multi-MeV photon source driven by a petawatt-scale laser wakefield accelerator,"E. Gerstmayr 1 , ∗ , B. Kettle 2 , M.J.V. Streeter 1 , L. Tudor 3 , O.J. Finlay 4 , L.E. Bradley 2 ,; R. Fitzgarrald 5 , T. Foster 1 , P. Gellersen 6 , A.E. Gunn 2 , O. Lawrence 6 , P.P. Rajeev 4 , B.K. Russell 7 ,; D.R. Symes 4 , C.D. Murphy 6 , A.G.R. Thomas 5 , C.P. Ridgers 6 , G. Sarri 1 , and S.P.D. Mangles 2",,"October 16, 2025",s3://new-lwfa-not-sim-1/kb-data/output/High_brightness_multi-MeV_photon_source_driven_by_a_petawatt-scale_laser_wakefield_accelerator/structured.json,
new-lwfa-not-sim-1,kb-data/output/Highly_efficient_angularly_resolving_x-ray_spectrometer_optimized_for_absorption_measurements_with_collimated_sources,Highly efficient angularly resolving x-ray spectrometer optimized for absorption measurements with collimated sources,"M. ˇ Sm´ ıd, 1, ∗ I. Gallardo Gonz´ alez, 2 H. Ekerfelt, 2 J. Bj¨ orklund Svensson, 2; M. Hansson, J.C. Wood, A. Persson, S.P.D. Mangles, O. Lundh, and K. Falk; 1 Institute of Physics of the ASCR, ELI-Beamlines, 18221 Prague, Czech Republic",,"November 14, 2018",s3://new-lwfa-not-sim-1/kb-data/output/Highly_efficient_angularly_resolving_x-ray_spectrometer_optimized_for_absorption_measurements_with_collimated_sources/structured.json,
new-lwfa-not-sim-1,kb-data/output/Improvement_of_Properties_of_Self-Injected_and_Accelerated_Electron_Bunch_by_Laser_Pulse_in_Plasma,"IMPROVEMENT OF PROPERTIES OF SELF-INJECTED AND ACCELERATED ELECTRON BUNCH BY LASER PULSE IN PLASMA, USING PULSE PRECURSOR","DOI:10.26565GLYPH<c=18,font=/HFHNAE+TimesNewRoman,Bold> 2 3 1 2-4 3 34 -20 19-2-10; EasW Eur. J. Phys. 2 . 64-68 GLYPH<c=11,font=/HFHNAE+TimesNewRoman,Bold>20 19GLYPH<c=12,font=/HFHNAE+TimesNewRoman,Bold>; IMPROVEMENT OF PROPERTIES OF SELF-INJECTED AND ACCELERATED ELECTRON BUNCH BY LASER PULSE IN PLASMA, USING PULSE PRECURSOR",,"April 8, 2019",s3://new-lwfa-not-sim-1/kb-data/output/Improvement_of_Properties_of_Self-Injected_and_Accelerated_Electron_Bunch_by_Laser_Pulse_in_Plasma/structured.json,
